index,Factor1,Factor2,Factor3
HMDB0001852<->NR2F2,2.806106,0.96510744,0.0
HMDB0000058<->AQP1,2.8058085,2.5510144,0.5788003
HMDB0001852<->AQP3,2.268839,0.30297253,0.21595638
HMDB0001852<->NR1H2,2.2555819,0.7151415,0.0
HMDB0000067<->NR1H2,2.1959615,0.5835232,0.6962797
HMDB0000131<->MET,2.1896887,0.3194918,0.5665397
HMDB0000131<->TGFBR2,2.181532,0.05610572,0.45363125
HMDB0000259<->AVPR2,2.1066153,0.23341198,0.12477104
HMDB0001043<->KCNJ1,2.0454621,1.0851247,0.453954
HMDB0000259<->PTGER1,2.0321655,0.0,0.0
HMDB0001852<->GPRC5A,2.021213,0.21220776,0.0
HMDB0000058<->ERBB2,2.0083365,1.0253981,0.65791416
HMDB0000538<->SLC2A1,1.9642841,0.32110608,1.1140943
HMDB0001852<->RXRB,1.9556161,0.6891319,0.0
HMDB0000067<->FLT1,1.8966473,0.48076054,0.87156713
HMDB0001220<->PTGER1,1.836535,0.0,0.0
HMDB0000058<->SLC9A3,1.8299545,1.3372253,0.07518062
HMDB0001220<->AVPR2,1.8264922,0.0,0.4214512
HMDB0001852<->RXRA,1.7600367,0.7961715,0.31872478
HMDB0000050<->AVPR2,1.7518123,0.26820397,0.17151543
HMDB0000234<->NR3C1,1.7102983,0.869446,0.18238561
HMDB0001852<->RARG,1.7021486,0.1542665,0.0126705505
HMDB0000131<->FLT1,1.6999385,0.0,0.64427847
HMDB0000259<->PTGER3,1.6966081,0.6045853,0.0
HMDB0001852<->EGFR,1.6859105,0.7244123,0.0
HMDB0000259<->EDNRB,1.6718946,0.4427416,0.3254942
HMDB0000538<->MET,1.6349036,0.49291942,1.3971403
HMDB0001314<->GUCY1A1,1.6168258,0.46480694,0.6301665
HMDB0000870<->PTGER1,1.5923411,0.12511232,0.0
HMDB0000517<->SLC7A1,1.5810852,0.06502299,0.35809806
HMDB0000870<->AVPR2,1.5763841,0.42808613,0.15611
HMDB0000073<->AVPR2,1.561411,0.40111572,0.08616427
HMDB0000259<->ADORA1,1.5496092,0.0,0.0
HMDB0000067<->SMO,1.548681,0.6831677,0.39403686
HMDB0000058<->TRPV4,1.5182464,1.996255,0.7001004
HMDB0001220<->PTGER3,1.510815,0.23769492,0.09490332
HMDB0001314<->TRPV4,1.4969503,2.012334,0.74066734
HMDB0000259<->ACKR3,1.4860002,1.4663769,0.016185027
HMDB0000050<->PTGER3,1.473501,0.5415776,0.0
HMDB0000131<->NR3C1,1.4422127,0.085265025,0.3490958
HMDB0001220<->EDNRB,1.4358112,0.018189,0.66180307
HMDB0001220<->ADORA1,1.4127865,0.0,0.0
HMDB0001852<->RARA,1.4112599,0.3831183,0.13849513
HMDB0000538<->ITGB5,1.3900509,0.0,2.3196657
HMDB0004667<->RXRA,1.3530574,1.2286398,1.7001977
HMDB0000673<->RXRA,1.3404889,1.586921,0.6888455
HMDB0000050<->ADORA1,1.3374293,0.0,0.0
HMDB0000673<->SLC27A1,1.3210841,1.3856585,0.5932243
HMDB0001220<->ACKR3,1.3182746,0.83894503,0.44549355
HMDB0001043<->RXRA,1.3129257,1.1061263,0.534587
HMDB0000073<->ADORA1,1.2974085,0.0,0.0
HMDB0000073<->SLC9A3,1.2921569,1.3057218,0.0
HMDB0001043<->TRPV4,1.2916754,1.8847518,0.21079482
HMDB0000870<->ADORA1,1.2884934,0.0,0.0
HMDB0001043<->SLC27A1,1.2809969,0.93751216,0.4415025
HMDB0000131<->IFNAR1,1.2776022,0.08360949,0.1800932
HMDB0000151<->ESRRA,1.2501159,0.020476863,1.4597123
HMDB0001852<->NR1H3,1.2450598,1.3773868,0.0
HMDB0001043<->KDR,1.2325956,0.7492603,0.47160712
HMDB0000259<->PTGER4,1.2319592,0.27145272,0.2628079
HMDB0000131<->EGFR,1.2313468,0.31281388,0.3394359
HMDB0000870<->EDNRB,1.2257516,0.58215535,0.3550189
HMDB0000870<->PTGER3,1.1984289,0.7444335,0.0
HMDB0000259<->ADORA2A,1.1972902,0.06669517,0.089090765
HMDB0000073<->PTGER3,1.1799226,0.5667473,0.0
HMDB0000067<->ABCA1,1.174341,0.1657245,0.574496
HMDB0000673<->ABCA1,1.1640234,0.3903198,0.5065071
HMDB0000151<->NR3C1,1.1392086,0.0,0.75601214
HMDB0000259<->ADORA2B,1.1347744,0.41381902,0.07856598
HMDB0000050<->ACKR3,1.1233636,1.5567653,0.059113387
HMDB0000131<->GUCY1A1,1.1180439,0.0,0.38741478
HMDB0000259<->LPAR1,1.1081321,0.28651857,0.08676
HMDB0001852<->RORA,1.0985968,0.54875296,0.0
HMDB0001043<->ABCA1,1.0861254,0.15266483,0.48418692
HMDB0000112<->GABBR1,1.0786595,0.5972153,0.15601568
HMDB0000050<->ADORA2B,1.0740297,0.44510916,0.021753399
HMDB0001043<->TNFRSF21,1.0683441,2.7339332,0.0
HMDB0000538<->SCNN1A,1.0596808,0.0,2.425509
HMDB0001852<->NR1H4,1.0528816,1.0255122,0.0
HMDB0000151<->EGFR,1.043116,0.09799978,0.70383775
HMDB0000067<->ABCG1,1.0349586,0.013199406,0.23307256
HMDB0001220<->ADORA2B,1.0254862,0.33185554,0.10186541
HMDB0000538<->IFNGR2,1.0151889,0.17259535,0.76035553
HMDB0001220<->PTGER4,1.0019984,0.1255332,0.3225873
HMDB0000067<->RORA,1.0000961,0.6084177,0.21935304
HMDB0000050<->ADORA2A,0.989093,0.050856456,0.10196573
HMDB0000538<->IFNGR1,0.9825154,0.32888088,1.7880785
HMDB0000151<->ESRRB,0.9803471,0.0,0.19368783
HMDB0000058<->GJA1,0.97597784,0.04942048,0.044665016
HMDB0001220<->LPAR1,0.97533923,0.1347902,0.22225028
HMDB0000169<->EPHA2,0.97124845,0.50445694,0.0833262
HMDB0000151<->RARA,0.9484651,0.0122147165,0.57237315
HMDB0000131<->ADGRL2,0.94621986,0.1154317,0.21763945
HMDB0000131<->TLR3,0.94284153,0.0,0.29506245
HMDB0000073<->ACKR3,0.9427317,1.4235698,0.0
HMDB0001852<->RARB,0.94226074,0.0,0.0
HMDB0000050<->PTGER4,0.93839353,0.2753498,0.2256627
HMDB0001220<->ADORA2A,0.92084974,0.03136967,0.12808605
HMDB0001314<->GUCY1B1,0.91778034,0.26110372,0.368774
HMDB0000870<->ADORA2A,0.90841115,0.12432687,0.09053848
HMDB0000870<->ADORA2B,0.9080886,0.5748209,0.021400774
HMDB0000870<->ACKR3,0.8951321,1.8621709,0.0
HMDB0000131<->ADGRL1,0.88628405,0.06478837,0.15906216
HMDB0000050<->LPAR1,0.87818635,0.28634974,0.14818083
HMDB0000673<->TNFRSF21,0.8773208,3.5901785,0.0
HMDB0000151<->ERBB4,0.87442356,0.0,0.13599408
HMDB0000073<->ADORA2B,0.87205476,0.37133035,0.009754215
HMDB0000131<->ITGA2B,0.8718054,0.0,0.18560943
HMDB0000538<->EGFR,0.8655721,0.23875874,0.80393785
HMDB0000234<->GJA1,0.85871094,0.013912126,0.06488028
HMDB0000131<->INSR,0.85549736,0.27707103,0.6232897
HMDB0000151<->FGFR2,0.8516373,0.0,0.38591146
HMDB0001388<->SLC27A1,0.849487,0.86686414,0.76942015
HMDB0000067<->NR1H4,0.84092724,1.0857513,0.4328155
HMDB0000870<->TLR3,0.8361297,0.34280226,0.32706478
HMDB0001852<->RORC,0.8221416,0.24848935,0.0
HMDB0000870<->PTGER4,0.81983995,0.41241232,0.18773462
HMDB0000234<->ESR1,0.8129588,0.17568766,0.0
HMDB0000870<->LPAR1,0.81158113,0.39990684,0.10582076
HMDB0000148<->GRIK5,0.80746627,0.0017385532,0.53863865
HMDB0001388<->ABCA1,0.8060592,0.21510713,0.56981325
HMDB0000237<->SLC16A1,0.803185,0.71682566,0.38897166
HMDB0000073<->PTGER4,0.8025885,0.29573953,0.14569138
HMDB0000990<->ESR1,0.80251044,0.25596842,0.0779852
HMDB0001388<->RXRA,0.80169123,1.0471859,1.0019811
HMDB0000538<->TLR3,0.79993594,0.016403545,0.47839695
HMDB0001852<->TLR2,0.79801095,0.11421408,0.088698246
HMDB0000538<->P2RY2,0.78638244,0.21662389,0.036457695
HMDB0000538<->ACVR1B,0.78257895,0.05078368,0.5024258
HMDB0000073<->ADORA2A,0.76030177,0.121702656,0.024218472
HMDB0000073<->LPAR1,0.7528628,0.31751633,0.016103702
HMDB0000538<->P2RX4,0.74243104,0.25350073,1.3593129
HMDB0000169<->EGFR,0.73971146,0.7523831,0.33187884
HMDB0000151<->KDR,0.7273259,0.0,1.2347717
HMDB0000538<->ITGA1,0.71910495,0.6358676,1.6624565
HMDB0000595<->SLC4A8,0.7190942,0.16528347,0.17726116
HMDB0000259<->NPY1R,0.7087237,0.0,0.0
HMDB0000131<->ESR1,0.6916026,0.0,0.07121432
HMDB0000220<->PTGER1,0.69052833,0.11794871,0.0
HMDB0000259<->HTR1B,0.68737894,0.0,0.0
HMDB0001220<->HTR1B,0.67524374,0.00048737574,0.0
HMDB0000050<->HTR1B,0.6550178,0.0,0.0
HMDB0001220<->NPY1R,0.6536948,0.0,0.013104763
HMDB0001314<->SLC25A22,0.65298736,0.49796858,0.24387473
HMDB0000151<->GJB1,0.635929,0.12178093,0.68567693
HMDB0000151<->ESR1,0.6281883,0.0,0.14809862
HMDB0000538<->P2RY6,0.62412584,0.0,0.33964333
HMDB0000050<->NPY1R,0.6143863,0.0,0.0
HMDB0000538<->SCNN1B,0.6117055,0.0,2.430337
HMDB0000517<->CASR,0.6024978,0.16574034,0.15511408
HMDB0000296<->P2RY6,0.6009307,0.2256965,0.27052587
HMDB0000131<->PPARD,0.59631413,0.184238,0.32174867
HMDB0001341<->ITGB5,0.59363806,0.07939851,0.033648096
HMDB0000870<->NPY1R,0.5922585,0.0,0.0
HMDB0000251<->SLC2A4,0.59086716,0.41342247,0.24759674
HMDB0001341<->IFNGR1,0.58878154,0.08724268,0.0
HMDB0000538<->ANO1,0.58625066,0.04561281,0.33021125
HMDB0000131<->GUCY1B1,0.5819532,0.0,0.16513273
HMDB0000595<->ESR1,0.5811452,0.17882736,0.046416603
HMDB0000073<->NPY1R,0.56748873,0.0,0.0
HMDB0000538<->P2RY14,0.56459284,0.016436994,0.1433308
HMDB0000538<->PANX1,0.56370556,0.028166633,0.17054619
HMDB0000870<->HTR1B,0.56349725,0.019140951,0.0
HMDB0000108<->TNFRSF1A,0.5469274,0.0,0.002652023
HMDB0000073<->HTR1B,0.5427023,0.0,0.0
HMDB0000131<->EPHA4,0.53932434,0.0,0.0
HMDB0000259<->TBXA2R,0.53920823,0.2935344,0.32124558
HMDB0000151<->KCND3,0.5386937,0.047255192,0.07032784
HMDB0000131<->ITGAM,0.5302234,0.027001094,0.10255986
HMDB0000148<->CASR,0.52404165,0.13278212,0.15387698
HMDB0001220<->EDNRA,0.5172592,0.026629057,0.04808248
HMDB0001220<->TBXA2R,0.5155916,0.17117806,0.3573893
HMDB0000131<->NR3C2,0.5101677,0.0,0.14785251
HMDB0001220<->CCR1,0.509397,0.15003574,0.0
HMDB0000259<->PTGFR,0.5074138,0.44606048,1.1521918
HMDB0000595<->SLC4A7,0.500976,0.23060197,0.116417795
HMDB0000131<->NR4A1,0.49824587,0.10450277,0.23824763
HMDB0001341<->EPHB4,0.49534464,0.09445829,0.0
HMDB0000050<->CCR1,0.49272767,0.20958619,0.0
HMDB0000638<->TLR2,0.4921889,0.23703513,0.25919002
HMDB0000259<->EDNRA,0.49079102,0.07252578,0.06301532
HMDB0000538<->KIT,0.48953447,0.008798167,0.28154197
HMDB0000259<->CCR1,0.48809028,0.2262473,0.0
HMDB0001341<->EPHA2,0.48784903,0.15230554,0.0
HMDB0000207<->UCP2,0.4874545,0.48053187,0.8412978
HMDB0000806<->TLR4,0.486097,0.13613653,0.13297093
HMDB0000870<->CCR1,0.48263603,0.23801695,0.0
HMDB0000259<->ADRA2A,0.4800792,0.0,0.02792433
HMDB0001341<->ITGA1,0.47957224,0.1156058,0.0
HMDB0000538<->FZD5,0.47474027,0.1284894,0.24053933
HMDB0000538<->LPAR6,0.4675247,0.28036144,0.27364302
HMDB0001341<->BMPR2,0.4667079,0.12361664,0.0
HMDB0001341<->P2RX4,0.46312892,0.08966451,0.0
HMDB0000145<->ESR1,0.46063343,0.13217445,0.10507499
HMDB0001341<->IFNGR2,0.4588955,0.05980336,0.0
HMDB0001341<->EPHB2,0.4586003,0.0,0.0
HMDB0000870<->TLR4,0.45852658,0.13772084,0.14366913
HMDB0000638<->TLR4,0.44709283,0.1326672,0.12884124
HMDB0000220<->EDNRB,0.44381067,0.30253878,0.23503596
HMDB0001220<->ADRA2A,0.4422088,0.0,0.026341865
HMDB0001388<->TNFRSF21,0.439492,2.8171525,0.38250375
HMDB0000073<->CCR1,0.4360885,0.1933531,0.0
HMDB0000538<->INSR,0.43593454,0.30271307,1.1231809
HMDB0000259<->AVPR1A,0.4272444,0.0197121,0.58550245
HMDB0000259<->ADRA1B,0.42708024,0.06900113,0.11162328
HMDB0000050<->CCR5,0.4210714,0.15247965,0.20101148
HMDB0000259<->CCR5,0.4206004,0.17102401,0.23497349
HMDB0001220<->PTGFR,0.41676137,0.11215129,1.360765
HMDB0000538<->TRPV6,0.41466135,0.0,0.27750692
HMDB0000108<->ERBB2,0.4122826,0.0,0.0
HMDB0001220<->CCR5,0.4045917,0.05381433,0.21770787
HMDB0001999<->ABCA1,0.38757926,0.3916988,0.5596036
HMDB0000870<->TBXA2R,0.38351706,0.35456178,0.38679257
HMDB0000108<->SLC29A1,0.37916285,0.0,0.018393658
HMDB0001220<->ADRA1B,0.37264493,0.036833096,0.09769865
HMDB0000050<->ADRA2A,0.3715997,0.0,0.04727225
HMDB0000870<->CCR5,0.36753708,0.17198567,0.17286474
HMDB0000259<->PTGIR,0.36660978,0.085091785,0.13177364
HMDB0000220<->LPAR1,0.36271623,0.23436789,0.04273785
HMDB0000073<->ADRA2A,0.35706308,0.0,0.03907099
HMDB0000296<->TLR7,0.35480458,0.0039447085,0.16103846
HMDB0000538<->SCNN1G,0.34867698,0.0,0.96300334
HMDB0000108<->P2RX4,0.3448799,0.0,0.006653642
HMDB0000574<->LEPR,0.340713,0.031194922,0.0
HMDB0001852<->AR,0.34000248,1.2326837,0.0
HMDB0000870<->ADRA2A,0.33971894,0.008864056,0.06062384
HMDB0000133<->CD40,0.33816037,0.08027577,0.12790245
HMDB0000538<->DHX58,0.33320752,0.020133724,0.13022079
HMDB0000870<->ADRA1B,0.3294241,0.08934757,0.117226124
HMDB0001220<->AVPR1A,0.32762226,0.02833012,0.6086435
HMDB0000067<->PTGIR,0.32700405,0.09496948,0.12344566
HMDB0000131<->NTRK2,0.32538423,0.0,0.0
HMDB0000169<->INSR,0.3229505,0.71690726,0.5288566
HMDB0000870<->EDNRA,0.30782855,0.086325645,0.06356617
HMDB0000870<->AVPR1A,0.30350238,0.10243311,0.50464934
HMDB0000870<->PTGIR,0.30320233,0.11679359,0.119227804
HMDB0000131<->MERTK,0.29878718,0.07263978,0.16118723
HMDB0001852<->NR6A1,0.29300153,0.15600128,0.0
HMDB0000220<->TLR2,0.2929716,0.116641656,0.10078804
HMDB0000538<->P2RX1,0.28570503,0.024343444,0.36550897
HMDB0000148<->SLC1A3,0.28302234,0.018248552,0.010198414
HMDB0000050<->PTGIR,0.28097117,0.12820928,0.086835295
HMDB0000108<->KDR,0.27644846,0.0,0.014472758
HMDB0000073<->CCR5,0.27413997,0.13825266,0.15872763
HMDB0000112<->GABRE,0.27368256,0.008626218,0.017315622
HMDB0000259<->CXCR4,0.26920524,0.14537607,0.3551022
HMDB0000207<->RARA,0.26793578,0.24569784,0.31820983
HMDB0001341<->P2RY6,0.26788712,0.010010105,0.0
HMDB0000131<->AR,0.26723447,0.46020013,0.32211223
HMDB0001220<->ADRB2,0.26548344,0.14453568,0.08110106
HMDB0001341<->LPAR6,0.26075447,0.06387944,0.0
HMDB0001220<->PTGIR,0.25668728,0.052150354,0.12702091
HMDB0000108<->ABCA1,0.256167,0.0,0.0
HMDB0000058<->ADRB2,0.24990536,0.22786048,0.03637309
HMDB0000259<->ADRB2,0.24418046,0.20674235,0.025045022
HMDB0000050<->CXCR4,0.24333438,0.12875567,0.3109833
HMDB0000151<->ABCG2,0.24306273,0.67282254,1.7871296
HMDB0000538<->TLR7,0.24193403,0.0,0.14502557
HMDB0000234<->AR,0.23950945,1.5495993,0.0
HMDB0000220<->ABCA1,0.23625387,0.24913093,0.37972394
HMDB0000220<->RXRA,0.2335996,0.8600202,0.65879864
HMDB0001220<->CXCR4,0.22739646,0.11885694,0.33782595
HMDB0001341<->P2RY2,0.21394713,0.025466723,0.0
HMDB0000220<->SLC27A1,0.21115778,0.72991097,0.4797393
HMDB0000870<->TLR1,0.2088882,0.0834182,0.084708825
HMDB0000050<->P2RY1,0.20886779,0.16806968,0.11293946
HMDB0001341<->P2RY14,0.20536605,0.0,0.0
HMDB0001341<->FZD5,0.20283662,0.020119088,0.0
HMDB0004667<->PPARG,0.20195495,0.03234825,0.02368334
HMDB0000050<->OXGR1,0.20099807,0.0,0.5232862
HMDB0000073<->PTGIR,0.19610865,0.07809638,0.11449792
HMDB0000108<->GJA1,0.19500612,0.0,0.0
HMDB0000220<->NR4A1,0.19451301,0.24033634,0.17533599
HMDB0000108<->AQP4,0.193366,0.0,0.0
HMDB0001341<->TLR3,0.19313581,0.045757886,0.009998366
HMDB0001999<->SLC27A1,0.19276507,1.1089199,0.91923976
HMDB0000870<->ADRB2,0.18989974,0.20864859,0.05043593
HMDB0000050<->ADRB2,0.18927152,0.21682918,0.049676016
HMDB0000108<->ERBB3,0.18759194,0.0,0.0
HMDB0000220<->TLR4,0.18633448,0.07652481,0.11014356
HMDB0000108<->PPARD,0.17757182,0.0,0.0
HMDB0001999<->PPARD,0.17688204,0.811459,0.29074535
HMDB0001852<->PPARG,0.17177103,0.024945548,0.0
HMDB0000990<->PPARG,0.16420545,0.03819704,0.021054031
HMDB0000058<->CFTR,0.16178751,0.37231636,0.09782467
HMDB0000108<->TLR3,0.15926929,0.0,0.0
HMDB0000870<->PTGFR,0.15817513,0.5396253,1.22922
HMDB0000220<->GCGR,0.15739712,0.6791536,0.2896298
HMDB0000595<->CFTR,0.15569845,0.23477279,0.10546577
HMDB0000305<->VDR,0.15360393,0.6836659,1.1794372
HMDB0001341<->EPHB3,0.15083157,0.00086191733,0.010552731
HMDB0000259<->PPARG,0.14863896,0.057643715,0.013749222
HMDB0000538<->P2RY1,0.14598401,0.054712176,0.14672913
HMDB0000870<->CXCR4,0.14387518,0.185043,0.33567378
HMDB0000259<->KISS1R,0.1431969,0.08682279,0.10788474
HMDB0000151<->GPER1,0.1388511,0.0,0.12239586
HMDB0001341<->KIT,0.1386004,0.0,0.033638746
HMDB0001043<->PPARG,0.13857268,0.047944553,0.0035299333
HMDB0000073<->ADRB2,0.1381197,0.18755926,0.024092488
HMDB0000806<->PPARG,0.13677256,0.02392593,0.039886206
HMDB0000073<->LPAR2,0.13279536,0.4357167,0.33443552
HMDB0001341<->EPHA4,0.1326501,0.0,0.0
HMDB0000108<->NGFR,0.13082728,0.0,0.0
HMDB0000259<->LPAR2,0.12912332,0.5177682,0.4029624
HMDB0001341<->MERTK,0.11959539,0.010815603,0.0
HMDB0001341<->P2RX1,0.118001185,0.0,0.0016723194
HMDB0000073<->CXCR4,0.11676962,0.13467605,0.2842875
HMDB0000151<->AR,0.115089916,0.35437042,0.63931465
HMDB0000050<->LPAR2,0.11456854,0.40399143,0.35257405
HMDB0000870<->LPAR2,0.11290125,0.5225129,0.4259855
HMDB0000131<->PPARG,0.10870844,0.0,0.0
HMDB0001388<->PPARG,0.10637006,0.0,0.053705208
HMDB0003229<->SLC2A4,0.10537045,0.47491226,0.28530613
HMDB0000220<->AVPR1A,0.105224766,0.11693023,0.15840447
HMDB0000108<->SLC2A4,0.10485667,0.0,0.0013059806
HMDB0000108<->ITGAM,0.10407997,0.00690873,0.0
HMDB0001341<->EPHA1,0.10201259,0.021092774,0.0
HMDB0000108<->CD40,0.10191472,0.0,0.0
HMDB0000220<->ITGAX,0.10097166,0.08016562,0.19479853
HMDB0000220<->ADRA1B,0.09990727,0.13607903,0.037749596
HMDB0000220<->EDNRA,0.09933672,0.07221459,0.028596047
HMDB0000220<->TBXA2R,0.09555261,0.22104901,0.17054226
HMDB0000251<->SLC12A5,0.095241465,0.1458352,0.0
HMDB0000870<->KISS1R,0.09481511,0.080803365,0.13332301
HMDB0001220<->KISS1R,0.09303111,0.04062413,0.15822841
HMDB0000058<->ADRB1,0.09222639,0.09293861,0.17126042
HMDB0001999<->RXRA,0.09066934,1.355208,1.0383352
HMDB0001341<->TLR7,0.08649246,0.0005315667,0.02125088
HMDB0000252<->TRPM3,0.085334055,0.13004953,0.045695744
HMDB0000259<->ADRB1,0.084294945,0.08710675,0.17113933
HMDB0000108<->TLR4,0.08086399,0.0,0.0
HMDB0001220<->LPAR2,0.08056387,0.35401145,0.5453208
HMDB0000151<->SLC12A5,0.080067635,0.0,0.017968366
HMDB0000073<->ADRB1,0.0783289,0.06969933,0.11959023
HMDB0000538<->CFTR,0.07731894,0.13392447,0.13648275
HMDB0001999<->PPARG,0.073189065,0.040634856,0.036705922
HMDB0000050<->ADRB1,0.06756137,0.085949406,0.1603975
HMDB0001852<->ATP7A,0.06376673,0.021019585,0.01005314
HMDB0000131<->EPHA3,0.061969947,0.0738913,0.029217776
HMDB0001341<->EPHA7,0.05854106,0.0,0.0
HMDB0000073<->SLC1A1,0.056959726,2.5484853,0.059513118
HMDB0000108<->TNFRSF1B,0.056930322,0.0,0.0014177081
HMDB0001852<->NR1I2,0.056606594,0.25603974,0.07121029
HMDB0000870<->ADRB1,0.049796794,0.08714955,0.17469402
HMDB0001341<->EPHB1,0.046659194,0.00894559,0.006674012
HMDB0000112<->GABRB3,0.044383466,0.03928392,0.12360642
HMDB0001220<->ADRB1,0.043799426,0.09482048,0.18220694
HMDB0000108<->GABRE,0.043296304,0.0,0.00023362861
HMDB0000108<->KCNJ5,0.03691271,0.0,0.0
HMDB0000108<->PPARG,0.028854733,0.0,0.0
HMDB0000220<->LPAR2,0.02126041,0.28343445,0.21987318
HMDB0000259<->CCKAR,0.02052469,1.6790183,0.16038819
HMDB0000108<->CFTR,0.019469973,0.0,0.00085761136
HMDB0001341<->EPHA3,0.019287312,0.012360795,0.021815488
HMDB0000220<->KISS1R,0.01672733,0.0742187,0.07989336
HMDB0001341<->P2RY1,0.0154369045,0.010920227,0.012677185
HMDB0000131<->NR1I2,0.012880398,0.13878998,0.13185392
HMDB0000641<->AR,0.007908401,0.7035017,0.71926033
HMDB0000108<->HTR3A,0.0,0.0,0.0
HMDB0000050<->SLC6A4,0.0,0.25638682,0.01321872
HMDB0000220<->PTGFR,0.0,0.27553135,0.5782385
HMDB0000258<->SLC2A5,0.0,1.1868991,0.513451
HMDB0000208<->OXGR1,0.0,0.03819897,0.5133049
HMDB0000151<->NR1I2,0.0,0.1682778,0.19217432
HMDB0000538<->SLC8A1,0.0,0.0,1.9831088
HMDB0000259<->LPAR3,0.0,0.18186727,0.24480201
HMDB0000870<->LPAR3,0.0,0.18641007,0.3512875
HMDB0001999<->TNFRSF21,0.0,3.0282059,0.45405835
HMDB0000220<->LPAR3,0.0,0.12108251,0.147132
HMDB0001220<->CCKAR,0.0,1.0524638,0.43754908
HMDB0000259<->ADRA1A,0.0,0.10056834,0.16353685
HMDB0000870<->CCKAR,0.0,1.9267755,0.12669018
HMDB0000870<->ADRA1A,0.0,0.10138149,0.18868265
HMDB0000207<->ABCG2,0.0,1.1825173,0.83301955
HMDB0001220<->ADRA1A,0.0,0.047230992,0.1501624
HMDB0000220<->ADRA1A,0.0,0.043342486,0.050546095
HMDB0000050<->LPAR3,0.0,0.16375709,0.33710986
HMDB0001220<->LPAR3,0.0,0.093114294,0.3331933
HMDB0000220<->SLC2A2,0.0,0.90022975,0.59369904
HMDB0000073<->LPAR3,0.0,0.17271961,0.28446677
HMDB0000806<->HNF4A,0.0,3.1145203,0.71849203
HMDB0000595<->SLC4A4,0.0,1.1959544,1.9589615
HMDB0000220<->CCKAR,0.0,1.1310709,0.0
HMDB0000220<->TNFRSF21,0.0,2.153444,0.18528503
